Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6294.285714,6277.0,6274.285714,6280.428571,6146.0,6410.428571,6213.285714,6277.142857,6168.571429,6261.428571,6260.2857141
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6274.0,6052.0,6128.285714,6375.142857,6109.857143,6105.0,6170.571429,6167.857143,6115.571429,6190.142857,6168.8428572
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7827.285714,7947.0,7924.714286,7840.285714,7816.428571,7817.714286,7852.428571,7900.857143,7853.0,7897.428571,7867.7142856
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7810.857143,7864.857143,8100.571429,7795.714286,7885.142857,7792.714286,7851.857143,7855.571429,7959.857143,7804.857143,7872.2000002
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align8>(T1::Params),7285.714286,7235.571429,7388.857143,7410.142857,7310.142857,7287.428571,7349.428571,7185.285714,7290.285714,7337.714286,7308.0571428
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4391.714286,4386.714286,4550.857143,4387.285714,4460.285714,4400.142857,4410.0,4381.714286,4430.857143,4425.571429,4422.5142858
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7198.857143,7174.714286,7183.142857,7196.714286,7343.857143,7171.285714,7152.428571,7299.0,7591.428571,7273.142857,7258.4571428
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7950.571429,7891.0,7885.142857,7905.285714,7911.571429,7941.714286,8026.571429,8008.571429,7805.571429,7901.285714,7922.7285716
"void <unnamed>::softmax_warp_forward<float, float, float, (int)5, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",5457.714286,5483.428571,5532.571429,5506.285714,5554.142857,5528.714286,5520.571429,5535.142857,5572.857143,5457.428571,5514.8857143000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7787.0,7824.285714,7781.142857,7734.428571,7769.714286,7735.714286,7828.0,7761.571429,7758.0,7746.857143,7772.6714286
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params),6516.428571,6479.571429,6610.0,6522.0,6460.142857,6462.571429,6651.714286,6483.285714,6641.714286,6604.285714,6543.1714286
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7296.142857,7407.142857,7544.0,7314.857143,7317.428571,7270.142857,7463.857143,7392.0,7403.428571,7501.142857,7391.0142856
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85431.0,85541.28571,85535.28571,85437.0,85555.0,85315.28571,85079.0,85173.71429,85505.0,85746.42857,85431.899999
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5099.571429,5047.428571,5142.714286,5270.714286,5127.428571,4979.0,5172.0,5243.428571,5065.142857,5221.857143,5136.9285714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7861.714286,7858.714286,7862.285714,7774.714286,7764.428571,7846.857143,7853.571429,7819.571429,7781.428571,7805.857143,7822.9142858000005
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5395.142857,5436.0,5552.571429,5370.857143,5582.142857,5551.0,5344.571429,5608.142857,5513.0,5577.142857,5493.0571429
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25184.28571,25252.28571,25271.85714,25335.42857,25246.57143,25063.85714,25407.57143,25313.14286,25107.42857,25569.85714,25275.22857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4509.714286,4592.571429,4617.142857,4611.0,4605.285714,4497.142857,4458.142857,4514.428571,4463.571429,4505.428571,4537.4428571
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4578.0,4588.571429,4560.714286,4632.571429,4654.571429,4524.142857,4631.571429,4542.857143,4544.714286,4565.714286,4582.3428574
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6953.142857,6842.571429,6946.142857,6919.428571,6982.142857,7025.428571,6840.571429,7002.285714,6840.428571,6963.142857,6931.5285713
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7883.0,7977.714286,7900.142857,7843.428571,7870.714286,7883.428571,7833.714286,7900.428571,7919.857143,7884.142857,7889.657142800001
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8044.714286,8077.857143,7981.428571,8170.285714,8060.142857,8105.857143,7954.0,8114.714286,7927.285714,8073.428571,8050.9714285
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,286528.2857,289088.4286,288204.5714,287334.8571,286346.2857,287799.7143,289259.5714,289139.1429,287934.2857,289292.5714,288092.77142
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5995.571429,6020.0,6170.0,5977.714286,6047.285714,5931.571429,6229.142857,6091.714286,6103.857143,6169.285714,6073.6142858
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,297198.1429,295917.2857,296663.8571,298206.0,297296.7143,297534.7143,297773.0,298780.7143,297156.5714,298789.1429,297531.61429
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",6361.285714,6593.428571,6552.142857,6557.428571,6483.428571,6459.714286,6579.857143,6522.571429,6566.571429,6623.714286,6530.0142857
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_64x6_tn_align8>(T1::Params),191645.4286,192003.8571,191760.0,191711.1429,191749.5714,191306.7143,191407.0,191986.7143,191414.0,190997.1429,191598.15714999998
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5023.857143,4965.285714,5048.428571,5119.571429,4972.571429,4967.571429,5049.142857,5104.142857,4930.285714,5116.428571,5029.7285714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7769.0,7849.0,7828.142857,7859.571429,7856.428571,7792.285714,7833.142857,7778.142857,7806.857143,7719.857143,7809.2428571
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5566.142857,5594.857143,5769.285714,5560.285714,5667.285714,5642.428571,5651.142857,5621.714286,5523.428571,5476.571429,5607.3142855999995
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25291.57143,25237.57143,25443.71429,25480.57143,25488.42857,25124.85714,25373.28571,25366.0,25229.42857,25186.42857,25322.185714
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4582.428571,4535.0,4562.142857,4518.714286,4693.857143,4502.428571,4486.571429,4514.285714,4471.0,4498.714286,4536.5142857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4580.285714,4638.0,4631.428571,4608.428571,4636.142857,4656.857143,4544.0,4569.428571,4529.428571,4573.714286,4596.7714284
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6920.571429,6897.142857,7007.571429,6994.571429,7273.428571,7000.0,6790.285714,6942.857143,6952.714286,6942.0,6972.1142858
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7964.428571,7951.142857,7965.571429,7884.285714,7887.571429,7932.142857,7906.428571,7914.714286,7851.428571,7903.714286,7916.1428571
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7953.714286,8013.571429,7938.714286,8110.142857,7922.428571,7902.857143,7956.857143,7972.857143,7962.428571,7963.285714,7969.6857143
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85042.57143,85310.57143,85280.71429,85261.42857,85187.57143,85256.14286,85325.57143,85184.42857,85150.71429,85253.71429,85225.342859
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84858.0,85170.42857,84999.85714,85019.85714,85288.57143,84954.57143,84958.42857,84892.28571,84839.14286,84854.42857,84983.557142
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85410.42857,85126.0,85261.14286,85227.85714,85333.28571,84885.57143,84938.71429,85007.0,85452.71429,85025.85714,85166.857143
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7799.428571,7934.714286,7936.857143,7842.285714,7906.571429,7784.714286,7874.571429,7839.571429,7826.285714,7818.714286,7856.3714287
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7695.428571,7955.714286,7935.571429,7763.857143,7811.0,7764.857143,7808.428571,7818.571429,7788.142857,7726.857143,7806.8428572
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6249.714286,6268.142857,6239.0,6379.714286,6191.571429,6283.428571,6248.857143,6253.142857,6267.428571,6358.714286,6273.9714286
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6172.142857,6445.285714,6180.285714,6190.571429,6214.571429,6192.857143,6125.285714,6144.0,6151.285714,6188.285714,6200.4571428
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7914.571429,7892.714286,7890.571429,8003.857143,7827.0,7841.0,7927.571429,7856.714286,7866.857143,7860.571429,7888.1428574
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7829.714286,7908.714286,7930.0,7855.285714,7902.285714,7795.714286,7896.571429,7871.571429,7808.0,7852.142857,7865.0000001
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align8>(T1::Params),7325.714286,7295.142857,7371.571429,7361.142857,7491.857143,7370.285714,7261.857143,7303.571429,7326.714286,7355.285714,7346.3142858
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4367.285714,4409.285714,4415.285714,4405.0,4447.857143,4368.0,4411.285714,4457.857143,4455.428571,4469.285714,4420.6571427
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7176.714286,7139.714286,7211.428571,7180.0,7190.428571,7239.285714,7121.571429,7219.571429,7155.571429,7397.285714,7203.1571429
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7852.857143,7930.0,7960.0,7922.0,7907.571429,7835.857143,7801.571429,7868.428571,7867.857143,7840.571429,7878.6714286999995
"void <unnamed>::softmax_warp_forward<float, float, float, (int)5, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",5542.571429,5612.714286,5528.142857,5535.857143,5483.857143,5486.571429,5565.857143,5489.428571,5544.142857,5582.714286,5537.1857144000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7769.857143,7838.571429,7823.142857,7808.571429,7821.428571,7826.857143,7821.0,7854.0,7777.857143,7838.571429,7817.9857144
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params),6588.0,6595.857143,6689.0,6753.571429,6628.714286,6685.714286,6876.714286,6599.142857,6646.0,6650.571429,6671.3285716
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7449.0,7492.428571,7414.714286,7485.571429,7366.714286,7552.142857,7426.571429,7473.0,7439.571429,7785.285714,7488.5000001
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),86079.57143,84878.85714,84972.28571,85260.85714,85413.85714,85129.28571,85146.14286,84923.57143,84814.57143,84875.71429,85149.47142799999
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4983.142857,5197.142857,5010.428571,5126.285714,5116.857143,5218.285714,5053.571429,5076.142857,4999.571429,5044.857143,5082.6285714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7805.0,7801.0,7818.285714,7844.857143,7802.285714,7769.142857,7851.714286,7806.571429,7860.714286,7751.142857,7811.0714286
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5669.0,5462.142857,5521.142857,5502.142857,5427.857143,5500.857143,5542.285714,5651.0,5482.571429,5534.857143,5529.3857143
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25222.14286,25198.0,25237.42857,25250.42857,25163.28571,25139.71429,25558.42857,25239.0,25233.85714,25345.14286,25258.742857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4597.285714,4562.857143,4533.142857,4539.142857,4573.571429,4494.714286,4443.285714,4548.714286,4460.0,4462.714286,4521.5428572
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4577.285714,4638.0,4613.142857,4604.571429,4651.285714,4670.285714,4562.0,4588.285714,4711.857143,4576.428571,4619.3142855999995
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7009.428571,7065.142857,7118.142857,7072.285714,7017.428571,7039.285714,6829.857143,7078.857143,7076.0,7031.0,7033.742857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7830.857143,7825.428571,7968.0,7819.571429,7821.285714,7793.714286,7829.285714,7788.142857,7836.428571,7733.428571,7824.6142856
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8108.714286,7979.142857,8088.571429,8102.142857,8067.571429,8056.428571,8000.857143,8003.285714,7917.428571,8093.571429,8041.7714286
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,289177.8571,291249.4286,290589.0,289570.5714,287448.0,289092.7143,290272.5714,290347.2857,289650.5714,289953.5714,289735.15713
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5997.0,5967.571429,5978.428571,6003.857143,6048.857143,6078.857143,6071.0,6114.0,6102.857143,5944.571429,6030.7000001
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,290091.2857,287390.4286,290163.8571,289477.2857,290295.8571,290083.5714,290896.7143,290995.1429,289413.4286,291310.8571,290011.84285
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",6642.571429,6430.857143,6652.571429,6602.0,6513.428571,6533.285714,6496.571429,6644.714286,6535.714286,6480.142857,6553.1857144
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_64x6_tn_align8>(T1::Params),192014.0,192200.2857,192427.5714,192090.5714,192349.2857,192053.5714,192922.4286,192222.4286,192514.4286,191828.0,192262.25714
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5050.142857,5061.428571,4924.285714,4963.857143,5112.142857,4955.571429,5027.285714,4996.0,4945.285714,4969.857143,5000.5857141999995
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7817.714286,7899.0,7906.142857,7881.142857,7861.857143,7810.571429,7999.428571,7866.285714,7977.571429,7821.142857,7884.0857143
